filename,adj_mean,adj_min,marg_drop,marg_end_drop,marg_first,marg_last,marg_lowfrac,marg_max,marg_mean,marg_min,marg_slope,marg_std,oth_mean,own_drop,own_end_drop,own_first,own_gap12,own_last,own_lowfrac,own_max,own_mean,own_min,own_slope,own_std,own_switch,src_drop,src_end_drop,src_first,src_last,src_lowfrac,src_max,src_mean,src_min,src_slope,src_std
exact-r2__295ec2fac111fb5afa6570ecaff44ee23b6282e7__蘑菇力__v270__flag__1f2f782d__c0.mp4,0.9963409304618835,0.9864464402198792,0.01446173,0.010301799,-0.038260713,-0.04856251,0.125,-0.03449697,-0.045112956,-0.052722443,-0.0005158697380588731,0.005466518,0.0449691042304039,0.015354277,0.003137379,0.0019420544,0.002031342126429081,-0.0011953246,0.125,0.0064891344,-0.00014385121,-0.013412222,1.1601784167676564e-05,0.004696404,0.06451612903225806,0.04060024,0.036509514,1.0,0.9634905,0.09375,1.0,0.9784459,0.95939976,-0.001279910026757211,0.012422
base-noprop__6f80f6f55013cf4bdc25f285b4d3df54365756f7__汉堡菇__v0__8a109e22__c0.mp4,0.9314225912094116,0.744157075881958,0.047667563,-0.038056582,0.024475485,0.06253207,0.1875,0.09706041,0.054271705,-0.023192078,0.0015952156670937792,0.028483337,0.2696629762649536,0.005445972,-0.14673682,0.23910575,0.023588811978697777,0.38584256,0.21875,0.3900531,0.32393467,0.23365977,0.0053230304068877625,0.054887883,0.25806451612903225,0.38187945,0.3179226,1.0,0.6820774,0.03125,1.0,0.73806,0.61812055,-0.009143448033290846,0.11287286
base-noprop__2a80b5bbf9bfc43cc9607c64804c1876ee75a6f2__吐司菇__v0__7cb92347__c0.mp4,0.9976822137832642,0.9934646487236023,0.011316672,-0.004360661,-0.033818394,-0.029457733,0.15625,-0.025812924,-0.03426394,-0.045135066,-0.00016460740048427478,0.005065637,0.23591060936450958,0.029536605,-0.01791428,0.19649221,0.0012623229995369911,0.21440649,0.21875,0.2241524,0.20164667,0.1669556,-0.0007145482817353341,0.016831238,0.45161290322580644,0.020984232,0.005851269,1.0,0.99414873,0.21875,1.0,0.99034774,0.97901577,-0.000297669463318428,0.005635888
exact-r2__b856a1d79624bd047e5d93374c319a973d73e62e__蘑菇力__v1149__crown__12fea823__c0.mp4,0.9728864431381226,0.9279142022132874,0.033867896,0.030253023,-0.049192786,-0.07944581,0.21875,-0.032482386,-0.06194593,-0.08306068,-0.0008984269940258834,0.013730524,0.41610002517700195,0.048583716,0.009642512,0.3381956,0.012850543484091759,0.32855308,0.15625,0.41465205,0.3541541,0.28961188,-0.0020337985320524623,0.0344252,0.0,0.264664,0.22945833,1.0000001,0.7705418,0.34375,1.0000001,0.86989224,0.7353361,-0.00830918815959231,0.08497781
exact-r1__92701c4890bfa8037986aa613bac5b8b817f1d93__汉堡菇__v913__crown__84118245__c0.mp4,0.9542726278305054,0.7609469890594482,0.026554212,-0.015971512,-0.056333944,-0.040362433,0.0625,0.031719327,-0.03490031,-0.082888156,0.000939426607728178,0.021013604,0.28686583042144775,0.0,-0.058780953,0.18438932,0.023652464151382446,0.24317028,0.15625,0.3834644,0.25196552,0.18438932,0.002197507042383174,0.04582729,0.0,0.27883697,0.056955338,0.99999994,0.9430446,0.125,0.99999994,0.92008686,0.721163,-0.0026141638782890978,0.06861418
base-noprop__298931f62e1fcd1c182d348d865aefe21b2f1a4b__毒蘑菇__v0__6f04026b__c0.mp4,0.9977914094924927,0.9877880811691284,0.007226184,0.0012548119,0.016075253,0.014820442,0.1875,0.016075253,0.013459577,0.0088490695,-6.43685714087678e-06,0.0018950162,0.07069803774356842,0.01190871,-0.0006994754,0.08469623,0.006258722860366106,0.08539571,0.1875,0.10300391,0.08415761,0.07278752,0.00046263249383425586,0.0077326354,0.0,0.017686605,0.0064846277,1.0,0.9935154,0.15625,1.0,0.99225605,0.9823134,-0.00025687200670016966,0.0047359257
exact-r1__60a81de5057115bd0b3452e8e8309f1f536ac3b7__毒蘑菇__v609__scooter__51bd992f__c0.mp4,0.9977031350135803,0.990586519241333,0.008814096,-0.0018092096,-0.2151361,-0.21332689,0.15625,-0.20566538,-0.21560383,-0.22395019,8.9029057765274e-06,0.003995635,0.28293585777282715,0.0018184558,-0.05401549,0.048759174,0.0008402435341849923,0.102774665,0.0625,0.109417185,0.067332,0.046940718,0.002021531583304324,0.019964961,0.2903225806451613,0.070215225,0.06250107,1.0000001,0.93749905,0.1875,1.0000001,0.9765363,0.9297849,-0.0023070695943846063,0.022591673
base-noprop__f64e1c17ba334819ca417f708e64e97d2aba7b05__汉堡菇__v0__d05e23c8__c0.mp4,0.9782999157905579,0.9284886121749878,0.019096076,0.006573379,-0.048227012,-0.05480039,0.1875,-0.03088364,-0.049743064,-0.06732309,6.43602345695741e-06,0.0092655895,0.5353167653083801,0.009983778,-0.045541942,0.46736747,0.010015646927058697,0.5129094,0.1875,0.52204514,0.48557365,0.4573837,0.0006931537429083911,0.016186524,0.0,0.08313531,0.07096183,1.0,0.92903817,0.21875,1.0,0.9594815,0.9168647,-0.0007546440072772522,0.02344051
exact-r2__44993cb2159040cd5c551870f50670ead8e9a055__吐司菇__v434__bubble__97241be1__c0.mp4,0.9953834414482117,0.9822551012039185,0.012749001,-0.0017402545,-0.04495857,-0.043218315,0.15625,-0.038877033,-0.04739176,-0.05770757,0.0002120921287215861,0.004786923,0.1580297350883484,0.01477015,-0.0076988116,0.10969154,0.002299616811797023,0.11739035,0.15625,0.12672344,0.11063798,0.09492139,0.0005561323205549899,0.007598858,0.0,0.029942691,0.011298001,1.0,0.988702,0.25,1.0,0.9861946,0.9700573,-0.00034346926378362174,0.008355952
exact-r1__8ff33cc752671edcac45e85fe3fb2364ba8650d7__粽子菇__v894__crown__a832649f__c0.mp4,0.9512008428573608,0.8155372142791748,0.0073314905,-0.040955216,0.06621629,0.107171506,0.0625,0.29744056,0.11105394,0.0588848,0.0002833143712357365,0.042702682,0.37068307399749756,0.09235051,-0.105495125,0.36301905,0.025238683447241783,0.46851417,0.15625,0.58868295,0.48173702,0.27066854,-0.0003718226776619347,0.07435907,0.12903225806451613,0.4825607,0.3835855,0.99999994,0.6164144,0.09375,0.99999994,0.72593415,0.51743925,-0.010290129246774632,0.115431905
exact-r1__1f7833393cfd7a7fd3faa088f0b95515c659a529__毒蘑菇__v193__coffee__a6765f8b__c0.mp4,0.9894205927848816,0.9711142778396606,0.0,-0.023491882,-0.028555773,-0.0050638914,0.125,-0.0050638914,-0.014440371,-0.028555773,0.0005022980480337416,0.0061040265,0.11460845917463303,0.005492717,-0.014055841,0.08670116,0.006734526250511408,0.100757,0.15625,0.11422368,0.10016809,0.081208445,0.0005631194862365039,0.0074120266,0.0,0.06237948,0.05573702,1.0,0.944263,0.125,1.0,0.9629202,0.9376205,-0.0013283262919645226,0.017247131
exact-r2__171b01e62180767a46c70dc987e6dd7a7b472e97__蘑菇力__v148__glasses__0b94f1a4__c0.mp4,0.9684208035469055,0.8778782486915588,0.0144663155,-0.024969697,-0.080658674,-0.055688977,0.1875,-0.04984528,-0.06831305,-0.09512499,0.0005593787867827128,0.01098935,0.49247485399246216,0.07776564,-0.0033894181,0.43731058,0.007644004188477993,0.4407,0.1875,0.47498435,0.4241618,0.35954493,-0.0005987883378857961,0.02703519,0.0,0.17003727,0.12920833,1.0,0.8707917,0.0625,1.0,0.89829326,0.82996273,-0.003750347824565109,0.04675869
exact-r2__2476217f1ef403570cab61bc600a1590bb5c33b0__汉堡菇__v228__eyemask__1f5e8f4e__c0.mp4,0.9921629428863525,0.9730459451675415,0.01083222,0.01083222,-0.010699809,-0.021532029,0.25,0.0012607574,-0.012173343,-0.021532029,-0.0004671847917510967,0.006731704,0.26561683416366577,0.07941565,0.027973115,0.27969766,0.0018486278131604195,0.25172454,0.1875,0.3055222,0.2534435,0.20028201,0.0008290224077720877,0.029745838,0.0,0.06546581,0.056909442,1.0,0.94309056,0.0625,1.0,0.9535611,0.9345342,-0.001338544348118219,0.017344916
exact-r1__73afa897ca03b7b1fe86810570a9bd774d604c2c__爆炸菇（爆炸前）__v727__eyemask__f07809e3__c0.mp4,0.9905641674995422,0.965321958065033,0.019517362,-2.7567148e-05,-0.049248606,-0.04922104,0.1875,-0.02659288,-0.051799845,-0.06876597,0.0005064782170343939,0.011365041,0.36796367168426514,0.020056248,0.005630672,0.31500334,0.010940148495137691,0.30937266,0.15625,0.3394825,0.31616384,0.2949471,-0.00028941260317552863,0.009520707,0.0967741935483871,0.0992679,0.09446746,0.9999998,0.90553236,0.1875,0.9999998,0.9405526,0.9007319,-0.002316726519128065,0.025223078
exact-r2__48edbebb09f4066019f3a893bd82184d9bdce8fd__爆炸菇（爆炸后）__v465__glasses__5508a275__c0.mp4,0.9793113470077515,0.9238729476928711,0.035522178,0.027294457,0.04593703,0.018642575,0.1875,0.056313157,0.0297186,0.010414854,-0.0011794099999356813,0.013467059,0.21193811297416687,0.12394169,0.10418379,0.31770957,0.011913539841771126,0.21352577,0.15625,0.32223207,0.24165672,0.19376788,-0.0032183979596953523,0.03961422,0.0,0.17340481,0.1448462,1.0,0.8551538,0.09375,1.0,0.8919301,0.8265952,-0.004622741408449419,0.047646917
exact-r1__c1c8f50e04d9360f9734313b06780f6e0609fa1f__爆炸菇（爆炸前）__v1207__coffee__58598a42__c0.mp4,0.9829539656639099,0.9058493375778198,0.026598096,0.014165968,-0.030892134,-0.0450581,0.15625,-0.01986149,-0.034035083,-0.05749023,-0.0008139764600572704,0.010292119,0.3901803493499756,0.005272329,-0.17664924,0.29204667,0.007086216472089291,0.4686959,0.09375,0.4686959,0.35614523,0.28677434,0.005745946650893115,0.060050625,0.0,0.1438371,0.13582063,1.0,0.8641794,0.25,1.0,0.9338008,0.8561629,-0.005285746082008041,0.050868005
base-props__b166561176afda3a52cc9957753e6b2a097c6778__爆炸菇（爆炸后）__v708__eyemask__f8083751__c0.mp4,0.9990569353103638,0.9974262118339539,0.000875324,-0.004912615,0.019241236,0.024153851,0.15625,0.024192162,0.02178587,0.018365912,0.00013355231472452227,0.001682226,0.0589601993560791,0.0028333217,0.0019240081,0.07950917,0.004206768237054348,0.07758516,0.125,0.089310855,0.08074607,0.07667585,-0.0002715428444472202,0.0035720763,0.0,0.008967876,0.008920491,1.0000001,0.9910796,0.125,1.0000001,0.9933486,0.99103224,-0.00015324438291209515,0.0019739203
generic__a3ea0638c0bec1fb0f4c997a373d36ead037e385__粽子菇__v665__glasses__a3923a49__c0.mp4,0.9825688600540161,0.9634243249893188,0.027429754,0.017880416,0.004067138,-0.013813278,0.125,0.004067138,-0.012672745,-0.023362616,-6.906857903189212e-05,0.00581771,0.028248745948076248,0.006868083,-0.0047079492,0.016951863,0.005077112931758165,0.021659812,0.1875,0.022306781,0.015575999,0.01008378,0.00018958865150760153,0.0037351795,0.3548387096774194,0.10966921,0.07470012,1.0,0.9252999,0.15625,1.0,0.93070966,0.8903308,-0.0012651208318398446,0.020470569
exact-r1__c7ad00b677c45e8f5009f4a0740dfa6c109a6eee__汉堡菇__v1244__glasses__0a8c1553__c0.mp4,0.9794377684593201,0.8995971083641052,0.00871852,0.0017704964,0.027348459,0.025577962,0.15625,0.04213056,0.031228494,0.018629938,-5.751040346286786e-05,0.005553703,0.358066201210022,0.06806415,-0.010044128,0.38588852,0.013356857001781464,0.39593264,0.21875,0.43444714,0.38929468,0.31782436,0.0022268501053020824,0.031025585,0.0,0.23737442,0.19590324,1.0000001,0.8040969,0.1875,1.0000001,0.88028705,0.7626257,-0.00835092095903985,0.08465206
base-noprop__013962c09c352134ee0d785c579d7b5e97c4b629__汉堡菇__v0__ef4a1376__c0.mp4,0.9806064367294312,0.929851233959198,0.06538981,0.055193245,-0.0054790378,-0.060672283,0.125,-0.0054790378,-0.038819715,-0.07086885,-0.0019706302265093123,0.021411957,0.6984497904777527,0.10554254,0.032137156,0.6976235,0.011561676859855652,0.66548634,0.28125,0.71261454,0.65963006,0.59208095,-0.002242436889242201,0.040317465,0.06451612903225806,0.11158973,0.066167235,1.0000001,0.9338329,0.25,1.0000001,0.93868995,0.8884104,-0.0018592444617202756,0.027020153
base-noprop__143077ed5c3203470357eefbac685c008578ef31__吐司菇__v0__7563b70e__c0.mp4,0.9971423745155334,0.9890794157981873,0.0020838305,-0.009539098,-0.05481559,-0.045276493,0.15625,-0.04443647,-0.05078478,-0.05689942,0.00019736446391059028,0.0035555614,0.15463902056217194,0.010000654,-0.007733226,0.100176126,0.007416167296469212,0.10790935,0.1875,0.1266523,0.103854224,0.09017547,4.433015022765798e-05,0.008982787,0.06451612903225806,0.0228616,0.01835525,0.9999999,0.98164463,0.125,0.9999999,0.9879314,0.9771383,-0.000489619295618039,0.0059914025
exact-r1__913093deac6198ad65ba3e8925974f83e021d41b__爆炸菇（爆炸前）__v902__flag__7a5b4086__c0.mp4,0.9660236239433289,0.9048892259597778,0.0010662675,-0.004931271,-0.054203033,-0.049271762,0.1875,-0.035784364,-0.04667848,-0.0552693,9.139195696349611e-05,0.0050458554,0.5344433784484863,0.08004111,-0.0083194375,0.49942738,0.006927943788468838,0.5077468,0.1875,0.53098303,0.48776495,0.41938627,-0.001069395652701766,0.027857693,0.12903225806451613,0.12376028,0.08943653,1.0000001,0.9105636,0.21875,1.0000001,0.9371959,0.87623984,-0.0036915475038314326,0.038705934
base-noprop__ccb6b1d206606a8d4ddb34ae7e70a1dfb2cd49ba__炸虾菇__v0__e7a2db12__c0.mp4,0.9965454339981079,0.9873839020729065,0.00642097,-0.0035423636,-0.011192739,-0.0076503754,0.1875,-0.0055362284,-0.01211983,-0.017613709,0.00012064820477777164,0.0034512002,0.2052566111087799,0.020318449,-0.020557523,0.18478239,0.001552377361804247,0.20533991,0.125,0.22416666,0.19313678,0.16446394,0.0008889620255165466,0.013776697,0.12903225806451613,0.025931478,0.018703163,1.0,0.98129684,0.15625,1.0,0.98436576,0.9740685,-0.0005850780023332714,0.007842123
exact-r2__92d7bb39237f675b3076e7ae79f0ec800ee34bfd__汉堡菇__v915__crown__bc24fe8e__c0.mp4,0.9438448548316956,0.7693917155265808,0.059101135,0.04152891,-0.02912262,-0.07065153,0.21875,0.035055727,-0.03656106,-0.088223755,-0.0009812307475773822,0.028020754,0.3451041281223297,0.10521737,-0.016612202,0.29191658,0.003278745338320732,0.30852878,0.09375,0.36280748,0.30854303,0.18669921,-0.0006863249853646595,0.0389669,0.1935483870967742,0.35339814,0.14604008,1.0000001,0.85396004,0.15625,1.0000001,0.87723315,0.646602,-0.004834261774754559,0.0665205
base-noprop__e17297a1dbbf07dbe3fecb987321a5713158816b__粽子菇__v0__108d4101__c0.mp4,0.9898596405982971,0.953690230846405,0.004542768,-0.014571726,0.051169872,0.0657416,0.21875,0.082099676,0.063370034,0.046627104,2.397348847557171e-05,0.009182291,0.5313339829444885,0.07039547,-0.018619955,0.61365235,0.016817867755889893,0.6322723,0.25,0.63370866,0.59470403,0.5432569,-0.0007360945742500736,0.029060382,0.06451612903225806,0.13164973,0.04019916,1.0000001,0.95980096,0.21875,1.0000001,0.93695676,0.8683504,-0.0023629157052885786,0.040343806
base-noprop__36be73a15cf37206fd7e42ba1a164bb08d4ac477__蘑菇力__v0__696670df__c0.mp4,0.9937642812728882,0.9745692610740662,0.010579526,-0.000675112,-0.011031926,-0.010356814,0.15625,-0.0061700344,-0.013665262,-0.021611452,-8.935996405015632e-05,0.0039204503,0.49503785371780396,0.03341171,0.015601218,0.48408934,0.002157442271709442,0.46848813,0.15625,0.5147257,0.48137262,0.45067763,-0.0008889709836926139,0.019100107,0.25806451612903225,0.0523839,0.020769954,1.0,0.97923005,0.28125,1.0,0.9731005,0.9476161,-0.0006865596950403484,0.013977411
base-noprop__08447ead47d19cdf9b918908077ea735b8029732__炸虾菇__v0__0e65d755__c0.mp4,0.9893958568572998,0.9598716497421265,0.019213855,0.009873569,0.056684673,0.046811104,0.21875,0.06461388,0.05345596,0.037470818,-0.00040129360215754637,0.0062147775,0.6825913786888123,0.030383587,0.020755708,0.73977387,0.025162113830447197,0.71901816,0.1875,0.7692904,0.73604727,0.7093903,-0.0004618531885035083,0.015379923,0.0,0.07325512,0.00773865,1.0,0.99226135,0.21875,1.0,0.9642401,0.9267449,-6.840702506800358e-05,0.023867328
generic__07c58fa6b177896d1bf3bafc1798b4388f51e9a6__粽子菇__v33__coffee__8258b5f3__c0.mp4,0.9878202080726624,0.9577001333236694,0.0155926645,-0.0017687082,0.009696782,0.01146549,0.15625,0.02279891,0.008573247,-0.005895883,0.0002496404999380937,0.006983653,0.19255651533603668,0.031033888,-0.014001921,0.19561712,0.00175121845677495,0.20961905,0.09375,0.23362365,0.20112976,0.16458324,0.0008687946065998206,0.015385461,0.1935483870967742,0.06509733,0.030995786,1.0,0.9690042,0.1875,1.0,0.96063006,0.93490267,-0.000508535511332855,0.017921545
base-noprop__ccb6b1d206606a8d4ddb34ae7e70a1dfb2cd49ba__爆炸菇（爆炸后）__v0__6d174165__c0.mp4,0.9961124658584595,0.9890532493591309,0.006789975,0.0053801686,-0.0076100826,-0.012990251,0.09375,-0.0017477348,-0.009339962,-0.0144000575,-0.00017407890190739085,0.0027591197,0.12516994774341583,0.005552307,-0.0026875436,0.10900612,0.0019471978303045034,0.111693665,0.15625,0.1324698,0.11582999,0.103453815,-0.00013834873318147373,0.00634818,0.3225806451612903,0.035910428,0.025065184,1.0,0.9749348,0.0625,1.0,0.9779293,0.9640896,-0.0006820632587255075,0.008960751
generic__b6bd61a3bd7cb45a64f5f161b4fd05db5645825e__粽子菇__v730__crown__61c95450__c0.mp4,0.9981189966201782,0.9966772794723511,0.009061515,0.0075667314,-0.05159729,-0.05916402,0.21875,-0.05159729,-0.056344174,-0.060658805,-0.00022019149293123517,0.002446437,0.05959247052669525,0.006701142,0.005100165,0.005906321,0.004064749926328659,0.0008061561,0.21875,0.0063120965,0.0032482925,-0.00079482084,-0.00011326918966779371,0.0019424058,0.0,0.009254813,0.009254813,1.0000001,0.9907453,0.15625,1.0000001,0.9942801,0.9907453,-0.0001932365431988075,0.00209458
exact-r1__0f18bf2ed6d3e86236af775a725470a89f82c943__蘑菇力__v88__coffee__0f253918__c0.mp4,0.9944222569465637,0.9730429649353027,0.0049779527,0.0017680787,-0.045861665,-0.047629744,0.125,-0.028782323,-0.043122806,-0.050839618,0.00014637128239677676,0.0059211664,0.09650150686502457,0.0020433739,0.0009320192,0.039732765,0.0022448827512562275,0.038800746,0.0,0.09287401,0.053378694,0.03768939,0.0006354996795244413,0.017429216,0.3870967741935484,0.03821516,0.0055271387,1.0,0.99447286,0.21875,1.0,0.986853,0.96178484,-0.0006773334182252403,0.012042436
exact-r1__18ee7b33c99e2e14a3e82fadee1bea64ceed5ede__蘑菇力__v156__glasses__69bca2c2__c0.mp4,0.9869544506072998,0.9653921723365784,0.02482295,0.020452857,-0.024755597,-0.045208454,0.09375,-0.0051892996,-0.03251373,-0.049578547,-0.000886272409619474,0.011587571,0.5049383044242859,0.1057685,0.047487855,0.51368725,0.02158747799694538,0.4661994,0.125,0.54031336,0.47242463,0.40791875,-0.0015586885211229854,0.028458085,0.0,0.072439194,0.03642106,0.9999999,0.9635788,0.125,0.9999999,0.9644733,0.9275607,-0.000367946300076578,0.014719049
base-noprop__ea77208c520ab108b30a7e6f72eddb04638cca12__粽子菇__v0__23886b40__c0.mp4,0.9949547648429871,0.967162549495697,0.0015049279,-0.01406534,-0.13278836,-0.11872302,0.21875,-0.07826102,-0.11112467,-0.13429329,0.000783846475992382,0.016633747,0.34477365016937256,0.023301661,0.005691543,0.22441897,0.027379348874092102,0.21872742,0.125,0.27400059,0.23364896,0.2011173,-7.821675226135512e-05,0.019609924,0.12903225806451613,0.044793367,0.013433874,0.99999994,0.98656607,0.1875,0.99999994,0.9814018,0.9552066,-0.0008390633460363496,0.0135712605
exact-r1__2495cb6a02eecbe6b15ad5481af9e0812f316e44__汉堡菇__v230__eyemask__80759f2d__c0.mp4,0.9850645661354065,0.9627875089645386,0.027393252,0.02731362,0.018555433,-0.008758187,0.21875,0.06034556,0.016632566,-0.008837819,-0.0009423678500517712,0.019479444,0.30732548236846924,0.095087856,0.06886813,0.3646926,0.02104468271136284,0.29582447,0.15625,0.3736872,0.32395804,0.26960474,-0.0019911009097291514,0.030275604,0.0,0.10361236,0.09828913,0.99999994,0.9017108,0.1875,0.99999994,0.94454336,0.8963876,-0.0025754599255725197,0.026285822
base-noprop__66f41d2f3f0f61298257e508840f1163992f0311__爆炸菇（爆炸前）__v0__686a9ace__c0.mp4,0.9958930611610413,0.9806384444236755,0.009898961,-0.0015336275,-0.012765884,-0.011232257,0.21875,0.0020142198,-0.010865461,-0.022664845,-0.00035479878924808906,0.0060046567,0.6470649242401123,0.039134026,-0.013784468,0.6395345,0.01537804864346981,0.65331894,0.1875,0.66036254,0.6361995,0.60040045,0.00031839556926507834,0.01612947,0.0,0.042474568,0.042474568,1.0,0.95752543,0.15625,1.0,0.9824691,0.95752543,-0.0010468770047960857,0.011887983
exact-r1__e8dd33ac9d57dcf5cadf50a91548482ba321b941__吐司菇__v1459__eyemask__998c48da__c0.mp4,0.997582733631134,0.9830613136291504,0.014127985,0.005317278,-0.0042721555,-0.009589434,0.15625,-0.003520295,-0.008705899,-0.01840014,-0.0001861604491844119,0.004060397,0.0839497372508049,0.014781877,0.008377925,0.074352145,0.008024420589208603,0.06597422,0.03125,0.11524407,0.07524384,0.059570268,-0.00029395486342876156,0.015388337,0.0,0.03135383,0.018530428,0.9999999,0.98146945,0.125,0.9999999,0.98652893,0.96864605,-0.0007598253726259925,0.009634884
exact-r2__cf74c350c79d0b0215dc7dda7d44e9eb626b6204__蘑菇力__v1289__bubble__ed3d7cd2__c0.mp4,0.9949018359184265,0.9732940196990967,0.0017419755,-0.003925711,-0.03960742,-0.03568171,0.15625,-0.030534267,-0.03695916,-0.041349396,3.6597200000214797e-05,0.0023495564,0.17413297295570374,0.009375937,0.0023828596,0.1334514,0.007223822176456451,0.13106854,0.125,0.15629283,0.13717382,0.124075465,0.00016550780096449342,0.008186888,0.06451612903225806,0.033417106,0.0071839094,1.0000001,0.9928162,0.15625,1.0000001,0.98942816,0.966583,-0.0006278961066626115,0.009238141
exact-r2__6cee461f6ca15e16a9c4812c2deda88a3e325b18__汉堡菇__v695__coffee__a6b494fb__c0.mp4,0.9723393321037292,0.8275401592254639,0.03844729,0.021030128,0.0574013,0.03637117,0.15625,0.06919408,0.046451103,0.018954009,-0.0011303253482775944,0.015020163,0.4243791103363037,0.1054748,0.046750993,0.48571596,0.0192817784845829,0.43896496,0.1875,0.5065836,0.4708302,0.38024116,-0.0023411603267591255,0.035402924,0.06451612903225806,0.2821799,0.09952438,1.0000001,0.90047574,0.25,1.0000001,0.8981261,0.7178202,-0.007155056507531479,0.09723151
base-props__73ec88107c787002c08c3232085b5837e0a0a553__炸虾菇__v449__bubble__8ebbfab5__c0.mp4,0.9952433705329895,0.9922248125076294,0.0062841475,0.0062841475,-0.026858963,-0.03314311,0.15625,-0.023169732,-0.027819801,-0.03314311,-0.00010658378707370662,0.0021803423,0.041669465601444244,0.0077336356,0.005949635,0.012751675,0.022124219685792923,0.00680204,0.1875,0.027313618,0.013849666,0.0050180396,-0.0004110099939640354,0.006301913,0.0,0.023144484,0.017213166,1.0,0.98278683,0.125,1.0,0.98684824,0.9768555,-0.0004998778820561992,0.005176375
