stem,det_rate,area_mean,area_cv,area_max_ratio,c_cons_min,c_cons_bot3,c_cons_mean,c_cons_std,c_self_min,c_self_std,c_first_last
5dcd54ee2c33289cb14e76736b993add,1.0,0.07747113704681396,0.1762963980436325,1.562878131866455,0.6605468988418579,0.6708593964576721,0.9184514880180359,0.12423432618379593,0.8499446511268616,0.040747981518507004,0.6533739566802979
4c02e27dd8c6d36492548e3af6c7f747,1.0,0.07861131429672241,1.1787229776382446,8.254863739013672,0.7228982448577881,0.8162681460380554,0.9546650648117065,0.0853535607457161,0.750554084777832,0.05693921446800232,0.9584394693374634
a17c0a0cd2e6a81dbc934e3958aede27,1.0,0.07703220844268799,0.01915699429810047,1.0766265392303467,0.9332931041717529,0.9534422755241394,0.9731143712997437,0.013731935061514378,0.9483141303062439,0.008929784409701824,0.8870265483856201
96fe54878560f0feb8600423637358be,1.0,0.053375281393527985,0.05443516746163368,1.2042208909988403,0.9771184921264648,0.979442298412323,0.9869771599769592,0.0055466946214437485,0.979759693145752,0.0035598899703472853,0.9833669662475586
983124d4095250930bc3a33470fb8757,1.0,0.038440123200416565,0.1674652099609375,1.7275477647781372,0.9491862058639526,0.9607887268066406,0.9787857532501221,0.012235223315656185,0.941982626914978,0.013506162911653519,0.918913722038269
e9c65f6c4e235c3101732ec5b62fca45,1.0,0.03874136507511139,0.06376925110816956,1.3137571811676025,0.9569423198699951,0.9663097858428955,0.9793226718902588,0.008426065556704998,0.9710479974746704,0.0061890361830592155,0.9533373117446899
a8a4f68aada0b3d0a6ec250d6273a519,1.0,0.12602278590202332,0.5539066195487976,10.561751365661621,0.7002842426300049,0.7525163292884827,0.9384020566940308,0.09543155878782272,0.8310116529464722,0.05288653448224068,0.7240610122680664
fbe05e31951ffd55086cba7f824cb701,1.0,0.04921168088912964,0.04584303870797157,1.1184927225112915,0.9276099801063538,0.9449679851531982,0.9792477488517761,0.01938989944756031,0.9412630796432495,0.012012921273708344,0.908822774887085
c7109628fdb45e56a1a8d2da66f75981,1.0,0.05810258537530899,0.05842885375022888,1.2613149881362915,0.9315495491027832,0.9411839842796326,0.9759389162063599,0.01925753802061081,0.9417605400085449,0.012880727648735046,0.9357786774635315
e58604ddbfcf329f6c5a654b95d23347,1.0,0.1040748730301857,0.07583318650722504,1.2802432775497437,0.9630784392356873,0.9686465263366699,0.9833389520645142,0.009266626089811325,0.9743654727935791,0.0040721888653934,0.9563121795654297
119a2a6bc29c0ee69102f71bbfa70808,1.0,0.3526008725166321,0.014690747484564781,1.0576871633529663,0.9689825177192688,0.9723777770996094,0.9851033687591553,0.007610895670950413,0.9748131036758423,0.005824160296469927,0.9581615924835205
e13afd31650cb8d2df79816bfde1d6ec,1.0,0.0172697976231575,0.03955809399485588,1.1625064611434937,0.9522901177406311,0.9562283158302307,0.9745277762413025,0.012365173548460007,0.9598107933998108,0.008203507401049137,0.927653431892395
7ee63ad38026c5959f7f4e46cf9ca80a,1.0,0.06249914690852165,0.39843663573265076,3.2675514221191406,0.8252941370010376,0.8571126461029053,0.9477367997169495,0.05161353573203087,0.8518320322036743,0.03083508275449276,0.8852683305740356
f44af20c8ad4cfc8b5741616a2974887,1.0,0.2471177577972412,0.6735405921936035,7.47629976272583,0.7914248108863831,0.7984587550163269,0.9169334769248962,0.09017765522003174,0.9262349009513855,0.01349174976348877,0.9614744186401367
4139dda521b6a611c491b363d8667b08,1.0,0.11528557538986206,1.3934059143066406,13.00937557220459,0.6175819635391235,0.7083582878112793,0.9102727174758911,0.11727026104927063,0.6803305149078369,0.06924784928560257,0.8941217660903931
783f47f686ffddd8463123579f1439c8,1.0,0.0786052793264389,0.2066684514284134,2.059309244155884,0.9512642621994019,0.9596289992332458,0.9807603359222412,0.012508763000369072,0.9408366084098816,0.012776038609445095,0.8937206268310547
